dataset,cell_type_full,consensus_label,original_label,reannotation_type,predicted_label,pred_confidence,set_size_naive,set_size_structure,pattern
Seibold_2020_10Xv2,nasal mucosa goblet cell,Secretory,Basal,Misannotated,Secretory,0.9750317057292044,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9965649507809454,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9997070734245148,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9996277724680721,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9817972444895459,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9998018868595592,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Secretory,Misannotated,Secretory,0.9888149195148824,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9989416060954369,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9991998131022201,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9925616418776207,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.42616285872212123,3,2,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9455155899297012,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9995859743008823,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.977608607276368,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.6989786507012695,2,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9701011977073334,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9865812542070372,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9997477384419537,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9946499912612474,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.997108676821331,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.999737349780415,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9964526758231708,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9931305482135829,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9988327941316786,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9956039877541696,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9985571987997536,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9979859847957725,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9974460457362705,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,club cell,Secretory,Secretory,Misannotated,Secretory,0.8452482362193503,2,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9989247425016512,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9801056324697506,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9990171584440839,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9983362648695091,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9723241637568532,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9988872117466548,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.8547360101793227,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9993017929450609,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9961794467077187,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9540821483121958,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9524531950164352,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9797285601949547,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,acinar cell,Submucosal Secretory,Submucosal Secretory,Misannotated,Submucosal Secretory,0.982985185506732,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.5836029416648402,2,2,B_catches_correction
Seibold_2020_10Xv2,club cell,Secretory,Basal,Misannotated,Basal,0.5939978653783099,2,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9987645635701458,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9974709457487171,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.6803784891896834,1,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9686102433204113,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9996200081933494,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9761478868318881,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9985439868576114,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9404794327379494,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Secretory,Misannotated,Basal,0.9827666697029059,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9959002468339779,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Rare,Misannotated,Basal,0.9236078425638524,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.8928787756459177,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9986768253988056,0,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.996193693640372,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9996720727166757,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,club cell,Secretory,Secretory,Misannotated,Secretory,0.9719907373506106,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9999289417055301,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.996568363972643,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Secretory,Misannotated,Basal,0.9471170760669557,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9978903021187988,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9983354282369221,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9833153143367401,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9986500351169247,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9784917096016709,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9452341039939524,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9968400604350773,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Secretory,Misannotated,Basal,0.729084119960681,2,2,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.99808997629375,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.906244289489909,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9946023246193825,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9982450589941799,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9976289544098741,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9814708894853446,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9997288370078752,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9974470297361343,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9963273448245626,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9920489827557368,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9990851467742287,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9591737068802111,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9994249244455135,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9996351572338437,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9924012886629465,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9953926490129236,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9266231449089034,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9912007424034208,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,acinar cell,Submucosal Secretory,Submucosal Secretory,Misannotated,Submucosal Secretory,0.9736308566780302,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.960627637172966,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9848897975471151,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,epithelial cell of lower respiratory tract,Secretory,Submucosal Secretory,Misannotated,Secretory,0.5788621322519755,2,2,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9471969099637948,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9872388588685816,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.8543954510475728,1,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9920173193958212,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9962260196793299,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9984420402787496,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9927947643808612,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9993844879308111,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.9965695337910985,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9999559755081854,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9997408944031859,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9981321107424564,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9918682847191204,1,0,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9758922834828019,1,1,B_catches_correction
Seibold_2020_10Xv2,nasal mucosa goblet cell,Secretory,Basal,Misannotated,Secretory,0.7687314130490772,2,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9836472715379095,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9947262947055238,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.995628743133447,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9940322567630996,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9332138910167024,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9784463860357916,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9982730708864749,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9937829701559571,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.7512829107357676,3,3,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9978638022549592,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9654801685892915,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.8454888776751158,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.8927057785587803,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9997273380423586,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9237006576081427,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9985846871633192,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9968236196793027,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9969849763795584,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9878381000908338,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.997280182767372,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9975927657714696,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9987434484136073,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.995024461226821,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9952296882825296,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9780279747298148,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.9607177578052881,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9835416519074902,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9996849068546821,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9182792100627033,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,club cell,Secretory,Basal,Misannotated,Basal,0.9832283447412802,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9978289270804025,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9985038104762498,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9145214677106923,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.997286464858391,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9841275280996187,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9906563309475453,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9747787594457664,1,1,A_matches_original_wrong_label
